Chip,Peak 1,Peak 2,Peak 3,Peak 4,Peak 5,Peak 6,Peak 7,Peak 8,Peak 9,Peak 10,Peak 11,Peak 12,Peak 13,Peak 14,Peak 15,Peak 16,Peak 17,Peak 18,Peak 19,Peak 20,Peak 21,Peak 22,Peak 23,Peak 24,Peak 25,Peak 26,Peak 27,Peak 28,Peak 29,Peak 30,Peak 31,Peak 32,Temperature,Class
4,0.459347397,0.702008247,0.755514562,0.840197921,0.786961079,0.730943859,0.760197163,0.736420691,0.678714752,0.748431861,0.663959622,0.665268719,0.676152945,0.684207499,0.659519076,0.621114552,0.70419383,0.542734325,0.627164841,0.532991052,0.58466506,0.629622519,0.611955166,0.576528251,0.551950216,0.606244147,0.474285334,0.557320178,0.469350725,0.529238224,0.470513403,0.44808504,20.0,1
4,0.46338591,0.698654294,0.755263031,0.835059702,0.791463792,0.737817466,0.755933881,0.739132583,0.677652895,0.740772903,0.667689323,0.65705198,0.679904819,0.689581394,0.660556018,0.594314933,0.694697559,0.550076187,0.629113078,0.521288276,0.582626224,0.625234008,0.593078077,0.58552599,0.537025154,0.598438859,0.479823947,0.564671695,0.478252828,0.534984887,0.468496352,0.448375642,20.1,1
4,0.465698123,0.704565763,0.73341769,0.829206526,0.783544242,0.743525147,0.762012184,0.747798502,0.683705091,0.732957602,0.6632967,0.642833829,0.687462151,0.681564927,0.651024461,0.595240653,0.709997296,0.54385823,0.623987734,0.526524842,0.587529302,0.629504919,0.596777797,0.581049085,0.554576814,0.610229015,0.47570467,0.564749062,0.488495857,0.528531194,0.477662802,0.449282587,20.2,1
4,0.465016097,0.707615614,0.749756932,0.829039633,0.796711564,0.737191141,0.765285492,0.740692556,0.691346347,0.727216601,0.672905803,0.640132368,0.685742319,0.686877012,0.64570415,0.592648685,0.708482027,0.555047035,0.627169073,0.547302723,0.583373427,0.626388729,0.61092633,0.590083838,0.557231247,0.612263262,0.472741842,0.551680267,0.491133302,0.517031908,0.480563402,0.442997634,20.3,1
4,0.472807705,0.718723536,0.752242923,0.822548151,0.792870045,0.750458777,0.75903219,0.741964042,0.693468273,0.734213531,0.680516005,0.632042706,0.683392942,0.673196077,0.648685098,0.59640342,0.694033325,0.540849328,0.631411076,0.539022446,0.593517125,0.625470102,0.602026761,0.593253851,0.545137882,0.599023819,0.482040316,0.561538696,0.497109026,0.530067444,0.47029388,0.450790286,20.4,1
4,0.477639616,0.721296012,0.752853334,0.825693548,0.789249897,0.740856409,0.763837039,0.735776484,0.694625437,0.738062859,0.670540154,0.624152064,0.679472148,0.677672803,0.634848297,0.589522183,0.710379243,0.552932084,0.628889084,0.532686174,0.611248553,0.639160037,0.609357119,0.572232544,0.547621489,0.597489417,0.482839018,0.564354479,0.495953947,0.525907397,0.47084254,0.451039106,20.5,1
4,0.468944997,0.722104728,0.743153036,0.815767407,0.786392033,0.746945739,0.784070551,0.74380666,0.704064012,0.715488553,0.66842407,0.610071838,0.67219466,0.683345973,0.630236685,0.600532711,0.71097815,0.54273659,0.636934757,0.531776428,0.618315756,0.622500718,0.605955303,0.578149617,0.555820227,0.601530731,0.479286194,0.569571078,0.492107451,0.534597039,0.482656121,0.446730673,20.6,1
4,0.47582671,0.717636108,0.743070662,0.810554683,0.794294715,0.750850618,0.770278394,0.741731286,0.697152197,0.727505028,0.662253737,0.612831175,0.685359955,0.67176199,0.625381649,0.588599622,0.715370297,0.538573921,0.621564209,0.520659208,0.616340101,0.624211073,0.602039814,0.578310072,0.559263051,0.606559813,0.477407247,0.557944417,0.492987722,0.534763634,0.479331732,0.454923302,20.7,1
4,0.485483408,0.733041704,0.749879718,0.808768511,0.791683435,0.751065016,0.762371302,0.74061358,0.707973361,0.72426945,0.668560207,0.604260623,0.676650286,0.671714127,0.615222335,0.595466256,0.706322014,0.53788352,0.636305392,0.53395927,0.625966549,0.629074097,0.594960988,0.579443634,0.54681772,0.596917868,0.471454412,0.545449615,0.484772295,0.527259767,0.472194225,0.455532789,20.8,1
4,0.479644865,0.726716816,0.749454141,0.803624272,0.790896416,0.75798887,0.767282009,0.737738132,0.718727887,0.717786789,0.655424893,0.612687528,0.682974339,0.662692487,0.632303357,0.600158632,0.707551837,0.547627568,0.621894658,0.531637669,0.611564457,0.631532729,0.597014666,0.57902813,0.548078001,0.601989746,0.477435619,0.543771982,0.480982602,0.530336857,0.475304157,0.447505772,20.9,1
4,0.48819685,0.744403362,0.746278644,0.788588881,0.794759929,0.760552764,0.761395514,0.747668564,0.737599552,0.720225692,0.662698567,0.604017496,0.68491596,0.670008779,0.610280275,0.608257473,0.696362972,0.538534164,0.62218976,0.526411057,0.624198079,0.641677976,0.60597676,0.585810781,0.536313176,0.606475949,0.473234504,0.551302552,0.480815649,0.530215144,0.467171937,0.451319069,21.0,1
