0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Chip,Class
0.112632066,-0.003543198,0.02588053,-0.111831635,-0.1457072,-0.096080035,0.013624336,0.082344584,0.048364066,0.043880023,-0.004852243,-0.0022489782,0.0076749697,-0.13737199,-0.07938173,-0.013322677,-0.08208001,-0.14833681,-0.025389144,0.040325504,0.14160235,-0.015653089,-0.14633517,-0.18135244,-0.07458228,-0.10275413,-0.05860647,-0.011600055,0.03295674,-0.25014278,-0.10715251,-0.1591893,5,1.0
-0.018127613,0.041677404,0.048504844,-0.0051209927,-0.030304994,-0.008431393,-0.013541684,0.081966095,0.03377428,-0.04995742,-0.1952986,0.06502519,-0.055132255,0.08169961,-0.15980862,-0.0018763095,-0.0016513728,-0.04978365,-0.09078474,0.014822197,-0.07084127,-0.07173954,-0.29852346,-0.2659031,-0.16289744,-0.22022982,-0.21711117,-0.12364751,-0.1740174,-0.250169,0.0009941533,-0.037259005,5,3.0
-0.09329175,0.059554216,-0.09293098,-0.067985594,0.057986554,0.009843333,0.096322864,0.13117078,0.1551731,-0.12355833,-0.25357446,-0.018556368,-0.23137586,0.012032408,0.10396495,-0.08845407,0.05051098,0.0064653605,-0.20170353,0.037472814,-0.08976435,-0.19249073,-0.2861898,-0.28007513,-0.33269462,-0.33876714,-0.14235121,-0.33712268,-0.1523797,-0.16559234,-0.14885913,-0.10002781,5,4.0
0.085878454,-0.041351546,0.1950526,0.09104654,-0.06704052,-0.1258689,-0.10459125,-0.029179942,0.15403196,-0.04359109,0.020130038,0.07323561,0.054287367,0.049875744,-0.1944407,0.051917087,-0.32503253,0.14258274,-0.02707641,-0.0011525471,-0.11275546,-0.19361104,-0.30473307,-0.05064144,-0.14073014,0.16578546,-0.47969562,-0.187402,-0.1720359,-0.01755185,-0.15311441,-0.14382592,5,3.0
0.09575807,-0.16395792,-0.158802,-0.05531495,-0.06268076,0.10639237,-0.076357305,-0.14800836,-0.07923144,-0.1181556,-0.26737174,-0.15949155,0.005158214,0.025175083,-0.15774935,0.04530522,-0.103988,-0.06764124,-0.11549154,-0.21613082,-0.018691875,0.012236677,-0.09234304,-0.14873798,0.072249785,-0.007872954,-0.10609907,-0.06645214,-0.04470051,-0.031769402,0.135793,-0.23693752,5,2.0
0.09746984,-0.026557172,0.19712555,0.10604054,-0.08402537,-0.13789004,-0.10814802,-0.031937234,0.15978256,-0.04271053,0.008385278,0.064597555,0.05636982,0.05555528,-0.19474506,0.04828096,-0.31708163,0.13364577,-0.019886458,-0.007772388,-0.104957104,-0.19626513,-0.3034945,-0.04970437,-0.16303825,0.1642409,-0.48348677,-0.19222431,-0.16687867,-0.026897,-0.15154617,-0.12872043,5,2.0
0.08285892,-0.029949643,0.19921952,0.08249122,-0.06276143,-0.10695416,-0.1113659,-0.030320056,0.1502285,-0.03395535,0.018814705,0.07070325,0.04860395,0.046398945,-0.1979931,0.04862886,-0.29842055,0.1522345,-0.03339862,-0.00091242976,-0.1061597,-0.19637631,-0.31125668,-0.03982384,-0.13785312,0.15703656,-0.49387425,-0.17906463,-0.16942722,-0.009843731,-0.16408752,-0.13236976,5,3.0
-0.022944078,0.078026235,0.09507044,0.0147428885,0.007897079,0.037972003,-0.041656125,0.052132122,-0.0046975687,-0.06472189,-0.129952,0.059939258,-0.031371847,0.104689546,-0.2188426,0.024674945,0.027218562,-0.05530323,-0.109958865,-0.031710036,-0.09097702,-0.104998685,-0.28004247,-0.25807106,-0.18674621,-0.17066617,-0.17870617,-0.15532205,-0.16783014,-0.2514987,-0.024068378,-0.11587195,5,3.0
0.20089698,-0.39885423,-0.47779936,-0.033203915,-0.21308407,0.24171992,-0.035112567,-0.17827028,-0.10656057,-0.27634248,-0.32588974,-0.39590347,-0.035079904,-0.23688379,0.01939483,0.16523463,-0.20609751,0.0061094835,-0.10781318,-0.43158105,-0.261393,-0.16964075,-0.081821375,-0.08533978,0.0546437,0.15772118,-0.07499277,-0.25950724,-0.00028220564,-0.05961965,0.10639787,-0.20219682,5,4.0
-0.03279813,0.04842337,0.048989233,-0.0056570023,-0.023829987,0.010535724,-0.012891427,0.07694409,0.036299683,-0.06168184,-0.19239098,0.053714953,-0.045144103,0.08020425,-0.1558749,0.008324118,-0.0053484514,-0.04622152,-0.09656226,0.017448168,-0.07652585,-0.08541432,-0.3009779,-0.26600784,-0.18826565,-0.22756173,-0.207723,-0.13875696,-0.16013098,-0.24252677,-0.008336052,-0.053102072,5,2.0
