0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Chip,Class
-0.039660253,-0.041883707,-0.07207464,-0.0024424186,-0.11009063,-0.20968568,0.078837015,-0.12939018,-0.042809375,-0.050821748,0.014703412,-0.120939985,-0.017170053,-0.13860327,-0.08584729,0.028660074,-0.06254963,-0.14749043,-0.0096415505,-0.04931706,-0.0731906,-0.22972064,-0.15084514,-0.116691895,-0.2723755,-0.1925236,-0.033253536,-0.10647847,-0.20890352,-0.06476772,-0.05930281,-0.10241297,1,1.0
0.023696,-0.054932915,-0.11726352,-0.06486568,-0.23631,-0.084741294,-0.13416156,-0.07092877,0.16536118,-0.023528297,-0.14247265,0.008815028,-0.03589582,-0.03598328,-0.16205043,-0.10482727,-0.3613814,-0.23753053,-0.075217485,-0.120333545,-0.21192062,-0.19369598,-0.014805514,-0.097344846,-0.1712804,-0.14457881,-0.20583752,-0.2606465,-0.19426617,-0.19237632,0.085230455,-0.20735481,1,4.0
0.14500733,0.14695483,0.16300368,0.023067895,-0.11792778,-0.042347677,0.13819744,-0.20359498,0.046439033,0.051207226,-0.17372215,0.19793767,0.2041376,-0.14008476,-0.2160698,-0.018914498,-0.08459374,0.13806337,-0.22925952,-0.1266,-0.0143385045,-0.041076843,-0.07871044,-0.0767784,-0.18901642,-0.04265062,-0.15164766,-0.17195395,-0.03636599,-0.050201356,-0.124959186,-0.13750005,1,4.0
-0.10681155,-0.09441928,-0.1229538,0.006056548,-0.030609868,-0.24986048,0.12941359,-0.12739553,-0.08860621,-0.040185545,0.078231044,-0.15101214,-0.021181244,-0.11420521,-0.05430485,0.0684647,0.075709194,-0.064161345,-0.034601133,-0.029101476,-0.027585056,-0.19961543,-0.08854754,-0.15714028,-0.24728844,-0.19028226,-0.027321817,-0.01783661,-0.11091609,-0.08675605,-0.03881902,-0.08714198,1,3.0
0.084765956,0.07810794,0.01963107,0.065436386,-0.1493881,-0.080338605,0.13012487,-0.1895242,0.045158673,-0.036818273,-0.11972227,0.16798714,0.109382465,-0.15564784,-0.1751002,0.14382707,-0.037878845,0.1414913,-0.08394919,-0.15884489,-0.06812903,-0.12397796,-0.15193021,-0.061774857,-0.26842356,-0.08261667,-0.15549156,-0.099688455,-0.18288496,-0.07365062,-0.016040465,-0.16603391,1,1.0
-0.084644884,-0.0981887,-0.10618695,0.007383882,-0.031384286,-0.2479602,0.11177707,-0.13126719,-0.11036904,-0.04202127,0.083507724,-0.15529962,-0.024010967,-0.10275145,-0.041765433,0.06981021,0.070463955,-0.057997324,-0.022021761,-0.036775805,-0.01956854,-0.19754781,-0.11268048,-0.15442595,-0.2382382,-0.20299734,-0.028135194,-0.015139976,-0.13629231,-0.08396754,-0.045462538,-0.08953373,1,4.0
-0.09182708,-0.09737516,-0.11215852,-0.0016168635,-0.009208828,-0.24200137,0.11944783,-0.124081805,-0.101473354,-0.037097804,0.0815152,-0.16083527,-0.02173705,-0.10259009,-0.037651427,0.062846825,0.075008124,-0.053756826,-0.023087902,-0.04128157,-0.014641546,-0.20258303,-0.095211945,-0.16390465,-0.24164303,-0.19645423,-0.03644466,-0.012218515,-0.13173118,-0.091499545,-0.038732532,-0.09351193,1,1.0
-0.032362394,-0.14641498,-0.18182366,-0.08335154,-0.10238676,-0.08663809,-0.0045934594,-0.16068271,0.11138035,0.043884203,-0.18549067,0.06351418,0.00034423918,-0.06031695,-0.12741676,-0.026698079,-0.2957725,-0.11914843,-0.14258257,-0.12796588,-0.32292888,-0.15275694,-0.041603874,-0.12053808,-0.13150188,0.019861747,-0.28460628,-0.25816956,-0.21781045,-0.26104596,0.026519755,-0.20223689,1,2.0
-0.024511969,-0.17373975,-0.15013106,-0.07506718,-0.119756185,-0.060130466,-0.076588266,-0.12927866,0.098174825,-0.0044780155,-0.20718786,0.053081945,0.020310622,-0.059393495,-0.16079727,-0.033767514,-0.34011865,-0.10229674,-0.1420944,-0.11381991,-0.31483984,-0.10670279,-0.030615054,-0.12950805,-0.1500665,-0.015202776,-0.33550096,-0.27415347,-0.21337348,-0.24620453,-0.0014848802,-0.19661611,1,2.0
-0.09012953,-0.10582335,-0.10809263,0.0030377442,-0.011231571,-0.2604551,0.10881878,-0.13250649,-0.1294543,-0.037504893,0.10587422,-0.16536404,-0.027714718,-0.09384942,-0.0150255775,0.06480478,0.10027841,-0.034336448,-0.017990125,-0.028607782,-0.011082403,-0.18580237,-0.09859119,-0.15452075,-0.22215232,-0.19034173,-0.019720955,0.0033620019,-0.12523083,-0.086845085,-0.04625259,-0.08479658,1,1.0
