0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Chip,Class
0.5692144,-0.14932555,-0.14985843,0.27044782,2.4247105,-0.066953205,-0.8460557,-1.6096643,0.1948262,2.151411,0.2025629,-0.7195482,1.0729787,0.28670567,0.6515365,0.37095022,-0.6799444,-2.1426744,1.0345838,-0.4165769,1.212987,1.4461691,0.6168761,0.9122369,0.5224206,0.064559296,0.063117884,0.15198463,-0.3927914,-0.07201528,1.360979,-1.7043173,17,2.0
0.37861335,-0.09786851,-0.018846178,0.1590427,1.3292309,0.00022281404,-0.6123623,-0.8214729,0.26138562,1.6114061,0.115133345,-0.26899385,0.8527341,0.083321206,0.4165429,0.09729947,-0.27322984,-1.5245236,0.35679498,-0.05594019,0.6755618,0.8654882,0.5497782,0.6769147,0.36123216,0.15340894,0.010114547,-0.078505546,-0.2819538,-0.138206,0.90155673,-1.4226837,17,4.0
0.4876765,-0.11602782,-0.10962567,0.23530897,2.3310342,-0.1740567,-0.828649,-1.8685455,0.0002448866,1.3295143,0.50290847,-0.7043012,0.27745336,0.89824593,0.42814535,0.76516575,-0.55341345,-2.175195,1.2299755,-0.6619676,0.86701334,0.9536525,0.10546927,0.49108312,0.17780273,0.36201802,-0.22237667,0.06898781,-0.5909179,-0.21751313,1.1180046,-1.416458,17,1.0
0.49844652,-0.079532154,-0.08127434,0.23024485,2.2322192,-0.17972325,-0.82132864,-1.8404704,-0.0014385332,1.2993387,0.54206866,-0.7230103,0.22250524,0.98333776,0.3962586,0.79168755,-0.49896088,-2.1625445,1.192332,-0.6746974,0.7800324,0.8838608,0.09748679,0.4224323,0.113747686,0.39048,-0.28073767,0.00076735765,-0.6217013,-0.23918597,1.0553952,-1.4437171,17,1.0
0.17765029,-0.11569741,0.20008697,0.10628348,0.81096053,0.025897216,-0.63001084,-0.5326305,0.5808479,2.066585,0.098912224,-0.120396376,0.8091397,0.054532647,-0.1402134,0.000665389,0.019133138,-1.5716997,-0.00518623,0.1549855,0.5655781,0.74065614,0.36055207,0.5987193,0.28111425,0.08472346,-0.040442884,-0.31709197,-0.41765326,-0.16093314,0.7758547,-1.8780758,17,4.0
0.58063465,-0.2412766,-0.39632884,0.2689228,2.838087,0.09700809,-0.61302435,-1.2396439,0.016144207,2.1958852,-0.54552627,-0.83135444,1.4866538,-0.7970074,1.2195817,-0.04782173,-0.8377057,-1.3364166,1.1409764,-0.10889417,1.5710479,1.8917799,1.253976,1.486582,1.0688492,-0.3804841,0.4548687,0.5448961,0.1892627,0.38398042,1.5657766,-1.0600847,17,3.0
0.5630982,-0.101351306,-0.234334,0.25761104,2.589911,-0.13543932,-0.8301034,-2.0720727,-0.09975733,1.3939974,0.4116406,-0.89924544,0.30104446,0.8333946,0.62314886,0.79346335,-0.71241987,-2.09162,1.3183088,-0.71716297,0.9676623,1.2297336,0.22646613,0.6094026,0.19885269,0.22981791,-0.08533839,0.2457843,-0.55245554,-0.111149,1.2458829,-1.5380765,17,1.0
0.28496054,-0.08530198,0.19714539,0.1819083,0.8084529,0.069180846,-0.75018764,-0.8507918,0.6901048,2.4058518,0.41865408,-0.14932209,1.035333,0.23747453,0.014051169,0.040686116,0.0004858151,-1.965798,-0.08384909,0.12055633,0.5319729,0.89541686,0.4305449,0.7940283,0.20785277,0.32608864,-0.16757345,-0.42729113,-0.41440803,-0.3156032,1.0859411,-1.967945,17,4.0
0.5545301,-0.07999085,-0.08266687,0.20057906,2.16799,-0.21587062,-0.88583744,-1.9909891,0.016356023,1.2083738,0.7841094,-0.7817669,0.13853249,1.2983109,0.26406437,0.9095894,-0.47017875,-2.2823956,1.1754882,-0.70310044,0.66834795,0.77311075,-0.05593142,0.30442208,-0.012895854,0.5234765,-0.37557828,-0.12621512,-0.78806543,-0.3563927,0.9702035,-1.6671896,17,1.0
0.43451655,-0.05823619,0.041077994,0.15756108,1.1080155,0.07797988,-0.6081533,-0.82715315,0.47123608,2.0485022,0.19452885,-0.22896977,1.0858917,0.06829864,0.19107156,0.04587639,-0.1395261,-1.5525867,0.15040511,0.038917854,0.63477063,0.9563819,0.6662015,0.7670335,0.36776125,0.12935796,0.025218884,-0.21148387,-0.29632443,-0.20263173,1.0345638,-1.4812068,17,4.0
