0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Chip,Class
-0.024006922,-0.08958488,0.027164627,-0.09735353,0.5365492,-0.109506845,0.07088298,0.14367798,-0.15490781,-0.019488469,-0.05288373,0.0020978525,-0.045717638,-0.0968934,-0.13343735,-0.09162344,0.36410436,-0.08726906,0.10126269,0.0105874315,-0.13609564,0.013595995,0.07156061,-0.010260589,-0.07623025,-0.091279656,-0.07693042,-0.13427977,0.085356005,0.04425956,0.12961742,-0.060546234,35,3.0
0.0964264,0.1294468,-0.11949173,0.011491571,0.34267095,0.11700833,-0.13235603,-0.032757208,-0.19758536,-0.25025374,0.04800678,-0.2222355,0.09475555,-0.06974994,-0.059387803,-0.103102304,0.06624481,-0.094672926,-0.13284259,-0.08770826,0.10379406,0.19054016,-0.10486268,-0.1074528,0.058150418,-0.21890008,0.17704065,-0.03966379,-0.0055177957,0.14677936,-0.1358594,0.09311288,35,3.0
-0.01978232,0.13143542,-0.112505265,0.052859575,0.63949215,-0.036533598,-0.19725797,-0.0804711,-0.44025528,-0.0215552,0.16446824,-0.2742744,0.09820979,-0.06519023,-0.2634788,-0.14244099,0.15683283,-0.29144153,-0.11055565,-0.068894885,0.24058011,0.14027247,-0.066727184,-0.015329804,0.077064,-0.15415606,0.088878945,-0.13624075,-0.015999068,0.024304014,-0.12480142,0.17423742,35,4.0
0.01740358,-0.08423334,0.013913408,-0.06886494,0.500021,-0.12848699,0.09975137,0.14106344,-0.096305005,0.015681304,0.17966448,-0.010970578,-0.020466417,-0.033586953,-0.22309107,-0.14910495,0.27414432,-0.07736329,0.11174309,-0.0991881,-0.11297548,0.18415952,0.050060447,-0.01173277,-0.015837085,0.024652403,-0.022855897,-0.008502625,0.0047533885,0.06458401,0.04029111,0.034444623,35,4.0
-0.025204223,-0.099061705,0.04394067,-0.09468758,0.5244336,-0.09714337,0.08031896,0.14513546,-0.14384107,-0.010081343,-0.03729306,-0.01232148,-0.038644712,-0.10158256,-0.14267579,-0.09531715,0.3592031,-0.07908209,0.112317204,-0.008383639,-0.1227909,0.041224957,0.073348075,0.007115275,-0.06902585,-0.05393488,-0.07093822,-0.098281994,0.07663658,0.059742212,0.12397649,-0.041765206,35,1.0
-0.052204717,0.12756911,-0.1032324,0.066917196,0.5867851,0.0106644295,-0.18622269,-0.082506195,-0.45566398,-0.035613082,0.14123411,-0.2998299,0.09637628,-0.065708764,-0.22965845,-0.1256172,0.1439296,-0.2692226,-0.12079838,-0.07527495,0.2527085,0.14964819,-0.07750862,-0.007701554,0.09845371,-0.18421285,0.11061608,-0.11613484,-0.019971136,0.0773318,-0.17303145,0.21098146,35,2.0
0.0724589,0.123614855,-0.10294424,0.04050024,0.412942,0.084538154,-0.14653401,-0.015419088,-0.24562617,-0.19991472,0.10275661,-0.25450963,0.11867163,-0.062184893,-0.118010096,-0.07753045,0.09176655,-0.099234134,-0.13130301,-0.0545867,0.09285151,0.21355262,-0.0974159,-0.1008672,0.10383924,-0.24329866,0.12323339,-0.10178082,-0.03625084,0.14902908,-0.12050525,0.08117651,35,4.0
-0.049496744,0.11433043,-0.09223651,0.042193808,0.60525554,0.030897267,-0.17966394,-0.05415604,-0.46883857,-0.019259974,0.13662931,-0.31037056,0.08487167,-0.06963584,-0.26070887,-0.13504355,0.14758071,-0.24356374,-0.14277096,-0.08640417,0.2930291,0.1250071,-0.062835045,0.007950777,0.07868492,-0.14337051,0.06685639,-0.1251333,0.008485867,0.028311538,-0.13500601,0.21495478,35,3.0
-0.041263532,0.11209268,-0.08536915,0.051413458,0.5925902,0.0393333,-0.18582883,-0.046604544,-0.4677267,-0.034642115,0.11850108,-0.31018004,0.08301956,-0.08371559,-0.26168647,-0.13628323,0.16169299,-0.23519304,-0.15543313,-0.077706985,0.2907625,0.10999464,-0.059491284,0.020156454,0.07318444,-0.12823184,0.06018116,-0.13591276,0.012844959,0.013424102,-0.12940386,0.20202012,35,2.0
0.11954175,0.21467769,-0.081506416,-0.07772462,0.33737966,0.08381811,-0.18211348,0.039812207,-0.035939127,-0.14486238,0.013224216,-0.16068535,0.067640804,0.053215355,-0.10753252,-0.018123869,0.060461484,0.034981403,-0.049127992,0.11472951,0.06676832,0.20320219,0.07516157,0.057607,0.085982956,-0.27304727,-0.04418281,-0.28554496,-0.1006355,-0.028597914,-0.01317317,-0.11048867,35,1.0
